recording_id,ebird_species_code,method,n_segments,total_duration_sec,mean_segment_sec,visualization_path
xc:932836,comsan,3,1,3.064,3.064,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_932836_comparison.png
xc:932836,comsan,6,1,0.144,0.144,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_932836_comparison.png
xc:932836,comsan,8,7,2.107,0.301,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_932836_comparison.png
xc:932836,comsan,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_932836_comparison.png
xc:932836,comsan,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_932836_comparison.png
xc:599571,comsan,1,3,4.127,1.376,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,2,11,4.629,0.421,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,3,7,3.709,0.53,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,6,4,4.174,1.043,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,8,5,3.953,0.791,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,12,1,4.185,4.185,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:599571,comsan,14,9,2.844,0.316,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_599571_comparison.png
xc:743065,comsan,1,15,4.309,0.287,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,2,29,5.285,0.182,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,3,16,19.064,1.192,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,6,25,4.293,0.172,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,8,23,3.723,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,12,11,2.549,0.232,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:743065,comsan,14,11,3.157,0.287,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_743065_comparison.png
xc:671980,comsan,1,79,14.651,0.185,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,2,71,18.733,0.264,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,3,43,32.099,0.746,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,6,76,18.24,0.24,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,8,65,16.997,0.261,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,12,32,10.517,0.329,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:671980,comsan,14,22,8.523,0.387,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_671980_comparison.png
xc:894340,comsan,1,1,0.453,0.453,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,2,2,0.771,0.385,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,3,4,3.704,0.926,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,6,2,0.48,0.24,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,8,8,1.883,0.235,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,12,2,0.667,0.333,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:894340,comsan,14,1,0.416,0.416,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/comsan/xc_894340_comparison.png
xc:113350,daured1,1,47,10.752,0.229,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,2,88,14.816,0.168,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,3,30,34.075,1.136,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,6,75,14.933,0.199,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,8,49,11.472,0.234,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,12,23,7.275,0.316,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:113350,daured1,14,16,34.315,2.145,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_113350_comparison.png
xc:790686,daured1,1,39,2.656,0.068,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,2,101,11.395,0.113,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,3,26,31.693,1.219,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,6,76,14.907,0.196,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,8,70,16.437,0.235,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,12,29,5.749,0.198,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:790686,daured1,14,17,6.656,0.392,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_790686_comparison.png
xc:977650,daured1,1,74,4.496,0.061,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,2,105,7.739,0.074,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,3,26,45.013,1.731,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,6,118,8.304,0.07,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,8,96,6.491,0.068,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,12,54,3.808,0.071,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:977650,daured1,14,10,1.632,0.163,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_977650_comparison.png
xc:835735,daured1,1,16,2.45,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,2,46,10.075,0.219,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,3,17,17.679,1.04,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,6,35,11.209,0.32,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,8,32,11.505,0.36,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,12,13,1.434,0.11,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:835735,daured1,14,4,18.959,4.74,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_835735_comparison.png
xc:194873,daured1,1,39,5.66,0.145,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,2,97,6.2,0.064,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,3,47,30.511,0.649,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,6,48,6.014,0.125,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,8,79,7.901,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,12,38,4.934,0.13,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:194873,daured1,14,35,3.344,0.096,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/daured1/xc_194873_comparison.png
xc:811955,dusthr2,1,12,2.981,0.248,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,2,32,4.251,0.133,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,3,14,16.011,1.144,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,6,17,6.203,0.365,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,8,10,5.365,0.537,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,12,9,1.547,0.172,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,14,7,1.12,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_811955_comparison.png
xc:979887,dusthr2,1,9,0.928,0.103,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,2,15,1.499,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,3,11,20.443,1.858,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,6,11,1.029,0.094,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,8,51,12.048,0.236,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,12,5,0.181,0.036,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_979887_comparison.png
xc:696346,dusthr2,1,8,1.823,0.228,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,2,20,2.264,0.113,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,3,8,9.636,1.205,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,6,8,1.939,0.242,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,8,12,3.233,0.269,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_696346_comparison.png
xc:893034,dusthr2,1,134,30.933,0.231,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,2,185,24.187,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,3,70,75.064,1.072,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,6,132,41.451,0.314,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,8,123,43.296,0.352,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,12,52,9.915,0.191,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,14,39,17.109,0.439,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_893034_comparison.png
xc:708761,dusthr2,1,35,6.219,0.178,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,2,68,7.32,0.108,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,3,44,44.803,1.018,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,6,70,10.661,0.152,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,8,52,17.685,0.34,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,12,20,1.627,0.081,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,14,2,0.512,0.256,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/dusthr2/xc_708761_comparison.png
xc:357835,eurcoo,1,18,3.268,0.182,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,2,23,3.518,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,3,49,48.663,0.993,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,6,29,4.528,0.156,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,8,121,31.33,0.259,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,12,21,3.216,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,14,14,5.677,0.406,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_357835_comparison.png
xc:631503,eurcoo,1,5,1.312,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,2,8,1.64,0.205,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,3,16,25.835,1.615,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,6,19,1.318,0.069,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,8,10,20.584,2.058,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,12,12,1.109,0.092,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,14,3,0.499,0.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_631503_comparison.png
xc:902431,eurcoo,1,92,13.445,0.146,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,2,121,15.205,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,3,35,40.952,1.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,6,101,17.061,0.169,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,8,101,13.739,0.136,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,12,69,6.069,0.088,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,14,37,7.915,0.214,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_902431_comparison.png
xc:825928,eurcoo,1,9,2.572,0.286,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,2,28,2.49,0.089,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,3,73,50.602,0.693,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,6,12,2.676,0.223,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,8,97,26.523,0.273,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,12,8,3.303,0.413,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,14,7,3.495,0.499,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_825928_comparison.png
xc:551713,eurcoo,1,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,2,3,0.412,0.137,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,3,7,6.284,0.898,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,6,2,0.081,0.041,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,8,22,5.166,0.235,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,12,3,0.139,0.046,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurcoo/xc_551713_comparison.png
xc:706792,eurwig,1,1,0.412,0.412,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,2,3,0.653,0.218,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,3,15,9.555,0.637,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,6,9,1.074,0.119,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,8,20,5.927,0.296,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,12,1,0.401,0.401,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:706792,eurwig,14,1,0.058,0.058,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706792_comparison.png
xc:702702,eurwig,1,9,1.103,0.123,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,2,14,2.075,0.148,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,3,7,9.741,1.392,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,6,11,1.55,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,8,24,4.719,0.197,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,12,9,1.265,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:702702,eurwig,14,4,0.569,0.142,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_702702_comparison.png
xc:894419,eurwig,1,2,0.085,0.043,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,2,27,2.539,0.094,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,3,13,17.445,1.342,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,6,10,0.597,0.06,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,8,51,10.405,0.204,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,12,15,1.221,0.081,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:894419,eurwig,14,5,0.309,0.062,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_894419_comparison.png
xc:706795,eurwig,1,2,0.215,0.107,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,2,11,1.103,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,3,10,21.328,2.133,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,6,29,3.291,0.113,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,8,34,13.427,0.395,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,12,3,0.209,0.07,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:706795,eurwig,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_706795_comparison.png
xc:1051756,eurwig,1,4,0.251,0.063,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,2,8,1.411,0.176,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,3,28,17.261,0.616,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,6,11,1.232,0.112,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,8,17,7.077,0.416,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,14,3,0.64,0.213,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eurwig/xc_1051756_comparison.png
xc:381814,eutspa,1,29,3.568,0.123,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,2,54,5.176,0.096,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,3,21,29.256,1.393,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,6,44,4.453,0.101,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,8,37,3.701,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,12,35,4.517,0.129,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:381814,eutspa,14,20,1.867,0.093,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_381814_comparison.png
xc:936174,eutspa,1,164,20.821,0.127,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_936174_comparison.png
xc:936174,eutspa,2,220,24.443,0.111,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_936174_comparison.png
xc:936174,eutspa,3,65,80.091,1.232,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/eutspa/xc_936174_comparison.png
