ml_asset_id,ebird_species_code,scientific_name,japanese_name,ml_rating,ml_rating_count,ml_location,ml_obs_date,ml_user,latitude,longitude,country,is_japan,catalog_number,priority_tier
227059281,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Uruva,trikkaipetta, Wayanad, Kerala, India",4 May 2013,Sharad Apte,11.608,76.135,India,False,ML227059281,P2
234863571,whrmun,Lonchura striata,コシジロキンパラ,4.75,4,"屏東--北大武山林道(新登山口-舊登山口)(Pingtung--Mt. Beidawu Forest Trail (between New & Old Hiking Entrance)), Pingtung County, Taiwan",9 May 2020,Proust Lee,22.6244,120.7141,Taiwan,False,ML234863571,P2
242090851,whrmun,Lonchura striata,コシジロキンパラ,3.0,3,"Vengalakayam, Moolathara, Kerala, IN (10.659, 76.831), Palakkad, Kerala, India",9 Jun 2020,vinodh Kambalathara,10.6586,76.8309,India,False,ML242090851,P2
242090901,whrmun,Lonchura striata,コシジロキンパラ,2.6666666666666665,3,"Vengalakayam, Moolathara, Kerala, IN (10.659, 76.831), Palakkad, Kerala, India",9 Jun 2020,vinodh Kambalathara,10.6586,76.8309,India,False,ML242090901,P2
243199381,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Browns Hill, Matara, Matara Four Gravets, Matara, Sri Lanka",14 Jun 2020,Ragupathy Kannan,5.9429,80.5606,Sri Lanka,False,ML243199381,P2
243199431,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Browns Hill, Matara, Matara Four Gravets, Matara, Sri Lanka",14 Jun 2020,Ragupathy Kannan,5.9429,80.5606,Sri Lanka,False,ML243199431,P2
243940991,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"田林社区 (Tianlin Community), Shanghai, China",15 Jun 2020,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML243940991,P2
246411841,whrmun,Lonchura striata,コシジロキンパラ,3.0,3,"Cheemeni, Kasaragod, Kerala, India",28 Jun 2020,Vishnu Vinod,12.2413,75.2306,India,False,ML246411841,P2
259635151,whrmun,Lonchura striata,コシジロキンパラ,4.333333333333333,3,"Kachani Ayiravalli, Thiruvananthapuram, Kerala, India",2 Sep 2020,Dr. ADIL A,8.5542,77.0013,India,False,ML259635151,P2
262296741,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"Paddy fields near Ilayabhagavathy temple, Kanjikode, Kerala, IN, Palakkad, Kerala, India",12 Sep 2020,Vivek Sudhakaran,10.7956,76.7315,India,False,ML262296741,P2
262296801,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Paddy fields near Ilayabhagavathy temple, Kanjikode, Kerala, IN, Palakkad, Kerala, India",12 Sep 2020,Vivek Sudhakaran,10.7956,76.7315,India,False,ML262296801,P2
263391281,whrmun,Lonchura striata,コシジロキンパラ,3.0,3,"Paddy fields near Ilayabhagavathy temple, Kanjikode, Kerala, IN, Palakkad, Kerala, India",17 Sep 2020,Vivek Sudhakaran,10.7956,76.7315,India,False,ML263391281,P2
263405051,whrmun,Lonchura striata,コシジロキンパラ,1.0,2,"高雄二集團, Kaohsiung City, Taiwan",17 Sep 2020,志民 蘇,23.059,120.7336,Taiwan,False,ML263405051,P2
264516801,whrmun,Lonchura striata,コシジロキンパラ,3.3333333333333335,3,"田林社区 (Tianlin Community), Shanghai, China",31 Aug 2020,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML264516801,P2
267191851,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"南汇东滩 (Nanhui Dongtan), Shanghai, China",27 Sep 2020,Ray Tsu 诸 仁,30.9184,121.9774,China,False,ML267191851,P2
271447831,whrmun,Lonchura striata,コシジロキンパラ,1.5,2,"Unnamed Road, Pazhayangadi, Kerala, IN (12.035, 75.259), Kannur, Kerala, India",4 Sep 2020,Sathyan Meppayur,12.0346,75.2586,India,False,ML271447831,P2
272898201,whrmun,Lonchura striata,コシジロキンパラ,1.0,2,"Seminary View, Mangalore, Dakshina Kannada, Karnataka, India",15 Oct 2020,Harshith JV,12.8601,74.8568,India,False,ML272898201,P2
273681311,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"宜蘭--頂寮生態公園(Yilan--Dingliao Ecological Park), Yilan County, Taiwan",22 Oct 2020,Ko Cheng,24.6393,121.843,Taiwan,False,ML273681311,P2
276857621,whrmun,Lonchura striata,コシジロキンパラ,2.3333333333333335,3,"天马山 (Tianma Hill), Shanghai, China",31 Oct 2020,Ray Tsu 诸 仁,31.0759,121.153,China,False,ML276857621,P2
277767761,whrmun,Lonchura striata,コシジロキンパラ,4.0,3,"Vattappoyil, Kannur, Kerala, India",5 Nov 2020,Vishnu Vinod,11.9073,75.4344,India,False,ML277767761,P2
278597681,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"Paddy fields near Ilayabhagavathy temple, Kanjikode, Kerala, IN, Palakkad, Kerala, India",9 Nov 2020,Vivek Sudhakaran,10.7956,76.7315,India,False,ML278597681,P2
280109821,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"花蓮--綜開穿越線A, Hualien County, Taiwan",13 Nov 2020,Cheng-Ru Tsai,23.6995,121.4102,Taiwan,False,ML280109821,P2
282053,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"Kitulgala, Yatiyanthota, Kegalla, Sri Lanka",22 Mar 2016,Peter Boesman,7.0189,80.4049,Sri Lanka,False,ML282053,P2
282064,whrmun,Lonchura striata,コシジロキンパラ,2.6666666666666665,3,"Kitulgala tea plantations, Yatiyanthota, Kegalla, Sri Lanka",22 Mar 2016,Peter Boesman,6.993,80.41,Sri Lanka,False,ML282064,P2
282169,whrmun,Lonchura striata,コシジロキンパラ,2.3333333333333335,3,"Yala National Park, Thissamaharama, Hambantota, Sri Lanka",26 Mar 2016,Peter Boesman,6.2857,81.4201,Sri Lanka,False,ML282169,P2
288652911,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Rajeev Nagar 3rd Stage, Mysore, Mysuru, Karnataka, India",17 Dec 2020,Daniel Steff,12.3471,76.6771,India,False,ML288652911,P2
299528051,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ, Mysuru, Karnataka, India",20 Jan 2021,Vijaya Lakshmi,12.046,76.668,India,False,ML299528051,P2
308360051,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"College of Avian Sciences and Management Campus , Kerala, Palakkad, Kerala, India",15 Feb 2021,Novelkumar M S,11.0435,76.3747,India,False,ML308360051,P2
308483741,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"College of Avian Sciences and Management Campus , Kerala, Palakkad, Kerala, India",15 Feb 2021,Novelkumar M S,11.0435,76.3747,India,False,ML308483741,P2
311843001,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"田林社区 (Tianlin Community), Shanghai, China",25 Feb 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML311843001,P2
311946601,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Doi Suthep – Pui NP--Wat Anakhamee & fire station vicinity, Chiang Mai, Thailand",19 Feb 2021,Charley Hesse • Naturally Adventurous Podcast,18.795,98.9333,Thailand,False,ML311946601,P2
312260781,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"田林社区 (Tianlin Community), Shanghai, China",28 Feb 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML312260781,P2
315821751,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Annakkili Amma Research Institute--(Restricted access), Chennai, Tamil Nadu, India",12 Mar 2021,Elaya Perumal Ulagalanthaperumal,12.9161,80.1839,India,False,ML315821751,P2
318452631,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"田林社区 (Tianlin Community), Shanghai, China",20 Mar 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML318452631,P2
319243151,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"Saddle Peak, North And Middle Andaman IN-AN 13.14757, 92.94047, North and Middle Andaman, Andaman and Nicobar Islands, India",20 Mar 2021,UDAY MONDAL,13.1476,92.9405,India,False,ML319243151,P2
320213681,whrmun,Lonchura striata,コシジロキンパラ,1.0,2,"屏東--屏東科技大學(Pingtung--Pingtung University of Science and Technology), Pingtung County, Taiwan",19 Mar 2021,志民 蘇,22.6445,120.6115,Taiwan,False,ML320213681,P2
320516751,whrmun,Lonchura striata,コシジロキンパラ,3.0,3,"田林社区 (Tianlin Community), Shanghai, China",28 Mar 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML320516751,P2
320669251,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"State Forest Training Institute Road, Arippa, Thiruvananthapuram, Kerala, India",28 Mar 2021,NIRMAL GEORGE,8.8363,77.0317,India,False,ML320669251,P2
320669471,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"State Forest Training Institute Road, Arippa, Thiruvananthapuram, Kerala, India",28 Mar 2021,NIRMAL GEORGE,8.8363,77.0317,India,False,ML320669471,P2
323546551,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Peralathvayal, Kasaragod, Kerala, India",2 Apr 2021,shyamkumar puravankara,12.349,75.0896,India,False,ML323546551,P2
324419141,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"田林社区 (Tianlin Community), Shanghai, China",4 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML324419141,P2
326184401,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"田林社区 (Tianlin Community), Shanghai, China",13 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML326184401,P2
329215831,whrmun,Lonchura striata,コシジロキンパラ,1.5,2,"上海植物园 (Shanghai Botanical Garden), Shanghai, China",21 Apr 2021,Ray Tsu 诸 仁,31.147,121.4441,China,False,ML329215831,P2
331449471,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"田林社区 (Tianlin Community), Shanghai, China",26 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML331449471,P2
332302271,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"田林社区 (Tianlin Community), Shanghai, China",30 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332302271,P2
332302921,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"田林社区 (Tianlin Community), Shanghai, China",29 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332302921,P2
332302961,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"田林社区 (Tianlin Community), Shanghai, China",29 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332302961,P2
332305001,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",28 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332305001,P2
332305011,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"田林社区 (Tianlin Community), Shanghai, China",28 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332305011,P2
332305021,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"田林社区 (Tianlin Community), Shanghai, China",28 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332305021,P2
332307071,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",24 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332307071,P2
332307231,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",24 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332307231,P2
332307281,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"田林社区 (Tianlin Community), Shanghai, China",24 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332307281,P2
332771071,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"田林社区 (Tianlin Community), Shanghai, China",1 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML332771071,P2
333107101,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",23 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML333107101,P2
333107191,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",23 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML333107191,P2
333107211,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"田林社区 (Tianlin Community), Shanghai, China",23 Apr 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML333107211,P2
333959591,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"田林社区 (Tianlin Community), Shanghai, China",3 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML333959591,P2
334167011,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"田林社区 (Tianlin Community), Shanghai, China",5 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML334167011,P2
335868601,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Home Garden, Kotapola, Southern Province, LK (6.292, 80.547), Kotapola, Matara, Sri Lanka",20 Feb 2021,Iroshan Rupasinghe,6.2918,80.5469,Sri Lanka,False,ML335868601,P2
335901031,whrmun,Lonchura striata,コシジロキンパラ,5.0,2,"East Pendam (Karmithang), East Sikkim, Sikkim, India",4 May 2021,Dibyendu Ash,27.214,88.5256,India,False,ML335901031,P2
337980401,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"IN-Kerala-Kodassery - 10.34x76.346 - 19 Jul 2017 8:45 pm, Thrissur, Kerala, India",14 May 2021,raveendran kc,10.3403,76.3461,India,False,ML337980401,P2
338008131,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"田林社区 (Tianlin Community), Shanghai, China",6 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML338008131,P2
339168391,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"田林社区 (Tianlin Community), Shanghai, China",16 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML339168391,P2
342713121,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"田林社区 (Tianlin Community), Shanghai, China",27 May 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML342713121,P2
343362281,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"新洲区农田(30.889, 114.947), Hubei, China",29 May 2021,Xingyu Li,30.8886,114.9473,China,False,ML343362281,P2
345528551,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"田林社区 (Tianlin Community), Shanghai, China",4 Jun 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML345528551,P2
345585931,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"田林社区 (Tianlin Community), Shanghai, China",6 Jun 2021,Ray Tsu 诸 仁,31.1743,121.4214,China,False,ML345585931,P2
347721341,whrmun,Lonchura striata,コシジロキンパラ,4.5,2,"Varathamanathi Dam, Palani Hills, Dindigul, Tamil Nadu, India",14 Jun 2021,karthick hari,10.3862,77.5476,India,False,ML347721341,P2
349804071,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Kattampally, Kannur, Kerala, India",22 Jun 2021,Afsar Nayakkan,11.9341,75.3816,India,False,ML349804071,P2
363864881,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"南投--溪頭自然教育園區全區(Nantou--Xitou Nature Education Area--All Area), Nantou County, Taiwan",24 Aug 2021,志民 蘇,23.6703,120.797,Taiwan,False,ML363864881,P2
363864891,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"南投--溪頭自然教育園區全區(Nantou--Xitou Nature Education Area--All Area), Nantou County, Taiwan",24 Aug 2021,志民 蘇,23.6703,120.797,Taiwan,False,ML363864891,P2
363864901,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"南投--溪頭自然教育園區全區(Nantou--Xitou Nature Education Area--All Area), Nantou County, Taiwan",24 Aug 2021,志民 蘇,23.6703,120.797,Taiwan,False,ML363864901,P2
369157631,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"R 247402002, Dighalia, Khulna Division, BD (22.886, 89.524), Khulna bibhag, Bangladesh",12 Sep 2021,Ashikur Rahman,22.886,89.5236,Bangladesh,False,ML369157631,P2
372623391,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"宜蘭--員山大湖(Yilan--Yuanshan Dahu), Yilan County, Taiwan",25 Sep 2021,Mei-Luan Wang,24.7388,121.6907,Taiwan,False,ML372623391,P2
373472501,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"NICE Bangalore Mysore Expressway, Bengaluru, Karnataka, IN (12.877, 77.492), Bengaluru Urban, Karnataka, India",18 Sep 2021,Rahul  Singh,12.8766,77.4924,India,False,ML373472501,P2
382559581,whrmun,Lonchura striata,コシジロキンパラ,4.5,2,"Kattampally, Kannur, Kerala, India",24 Sep 2021,Afsar Nayakkan,11.9341,75.3816,India,False,ML382559581,P2
382580061,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"Vayakkara Kandam, Kannur, Kerala, India",24 Oct 2021,Manoj Karingamadathil,12.249,75.322,India,False,ML382580061,P2
382580141,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"Vayakkara Kandam, Kannur, Kerala, India",24 Oct 2021,Manoj Karingamadathil,12.249,75.322,India,False,ML382580141,P2
382792011,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"台北--汐止橫科彈藥庫(Taipei--Xizhi Hengke Ammunition Depot), New Taipei City, Taiwan",9 Oct 2021,Lee-Lien WANG,25.0467,121.6381,Taiwan,False,ML382792011,P2
385402851,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"Varathamanathi Dam, Palani Hills, Dindigul, Tamil Nadu, India",5 Nov 2021,Arvindh T,10.3862,77.5476,India,False,ML385402851,P2
386202641,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"山姐姐周邊, Kaohsiung City, Taiwan",6 Nov 2021,志民 蘇,23.0663,120.7191,Taiwan,False,ML386202641,P2
386905171,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Kallukadavu, Nagaroor, Thiruvananthapuram, Kerala, India",24 Aug 2021,GOVIND GIRIJA,8.7336,76.8811,India,False,ML386905171,P2
391587351,whrmun,Lonchura striata,コシジロキンパラ,4.666666666666667,3,"LK Kinda Canal 6.8901053, 79.8839385, Sri Jayawardanapura Kotte, Colombo, Sri Lanka",25 Nov 2021,Brindley de Zylva,6.8901,79.8839,Sri Lanka,False,ML391587351,P2
392818871,whrmun,Lonchura striata,コシジロキンパラ,4.5,2,"Kalikkal, Thrissur, Kerala, India",3 Dec 2021,raveendran kc,10.3403,76.346,India,False,ML392818871,P2
396789521,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"Umamaheshwara Temple Road, Manipal, Karnataka, IN (13.363, 74.791), Udupi, Karnataka, India",18 Dec 2021,Arun Prabhu,13.3634,74.7909,India,False,ML396789521,P2
408053811,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"Shanpukur, West Bengal, IN (22.863, 88.683), North 24 Parganas, West Bengal, India",14 Oct 2021,Sandip Das,22.8629,88.6827,India,False,ML408053811,P2
408053821,whrmun,Lonchura striata,コシジロキンパラ,1.0,1,"Shanpukur, West Bengal, IN (22.863, 88.683), North 24 Parganas, West Bengal, India",14 Oct 2021,Sandip Das,22.8629,88.6827,India,False,ML408053821,P2
408112751,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"Shanpukur, West Bengal, IN (22.863, 88.683), North 24 Parganas, West Bengal, India",14 Oct 2021,Sandip Das,22.8629,88.6827,India,False,ML408112751,P2
409824051,whrmun,Lonchura striata,コシジロキンパラ,2.0,2,"铜壁关 (Tongbiguan), Yunnan, China",11 Jan 2022,Wenyi Zhou,24.6028,97.6647,China,False,ML409824051,P2
411055531,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"Pazhanisundari Garden (பழனிசுந்தரி தோட்டம்), Kondur, Madukkarai main road, Tamil Nadu, IN (11.867, 79.678), Viluppuram, Tamil Nadu, India",30 Jan 2022,Shikra Myna,11.8679,79.6773,India,False,ML411055531,P2
411644571,whrmun,Lonchura striata,コシジロキンパラ,4.0,3,"Vattappoyil, Kannur, Kerala, India",22 Jan 2022,Vishnu Vinod,11.9073,75.4344,India,False,ML411644571,P2
418020861,whrmun,Lonchura striata,コシジロキンパラ,4.0,2,"Kolarampathy Lake, Coimbatore, Tamil Nadu, India",7 Feb 2022,Karthik Ramasamy,10.9865,76.9065,India,False,ML418020861,P2
418513211,whrmun,Lonchura striata,コシジロキンパラ,5.0,3,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ, Mysuru, Karnataka, India",21 Feb 2022,Vijaya Lakshmi,12.046,76.668,India,False,ML418513211,P2
426555641,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"Sim to Bosan Area, Kathmandu, Bagmati, Nepal",19 Mar 2022,Arend van Riessen,27.6527,85.2658,Nepal,False,ML426555641,P2
434460541,whrmun,Lonchura striata,コシジロキンパラ,3.5,2,"Thompson Villa, Shanghai, China",16 Jun 2013,Sam Zhang,31.2202,121.6156,China,False,ML434460541,P2
437435741,whrmun,Lonchura striata,コシジロキンパラ,3.0,1,"首义公园 (Shouyi Park), Hubei, China",10 Apr 2022,Xingyu Li,30.5427,114.3113,China,False,ML437435741,P2
453653721,whrmun,Lonchura striata,コシジロキンパラ,2.0,1,"East Pendam (Karmithang), East Sikkim, Sikkim, India",9 Apr 2022,Dibyendu Ash,27.214,88.5256,India,False,ML453653721,P2
453654541,whrmun,Lonchura striata,コシジロキンパラ,4.5,2,"East Pendam (Karmithang), East Sikkim, Sikkim, India",9 Apr 2022,Dibyendu Ash,27.214,88.5256,India,False,ML453654541,P2
458110661,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"Plateau near House, Ranvi, Guhagar, Ratnagiri, Maharashtra, India",10 Jun 2022,Vikrant Prabhulkar,17.5336,73.1764,India,False,ML458110661,P2
458110731,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"Plateau near House, Ranvi, Guhagar, Ratnagiri, Maharashtra, India",10 Jun 2022,Vikrant Prabhulkar,17.5336,73.1764,India,False,ML458110731,P2
458172761,whrmun,Lonchura striata,コシジロキンパラ,2.5,2,"Suwintawong 47 Alley overgrown woods & marshes, Krung Thep Maha Nakhon [Bangkok], Thailand",3 Jun 2022,Rongrong Angkaew,13.8248,100.8817,Thailand,False,ML458172761,P2
461011151,whrmun,Lonchura striata,コシジロキンパラ,3.0,2,"屏東--東港溪老埤段(Pingtung--Donggang River Laopi Section), Pingtung County, Taiwan",15 Jun 2022,志民 蘇,22.6268,120.5965,Taiwan,False,ML461011151,P2
